,number,contractName,name,address,position,banking,bonus,status,lastUpdate,connected,overflow,shape,totalStands,mainStands,overflowStands
87,87,luxembourg,#00087-NATIONALBIBLIOTHEIK,NATIONALBIBLIOTHEIK - Bd. KONRAD ADENAUER (Immeuble Bibliothèque Nationale),"{'latitude': 49.629865, 'longitude': 6.166252}",False,False,OPEN,2022-04-19T08:43:19Z,True,False,,"{'availabilities': {'bikes': 8, 'stands': 12, 'mechanicalBikes': 0, 'electricalBikes': 8, 'electricalInternalBatteryBikes': 8, 'electricalRemovableBatteryBikes': 0}, 'capacity': 20}","{'availabilities': {'bikes': 8, 'stands': 12, 'mechanicalBikes': 0, 'electricalBikes': 8, 'electricalInternalBatteryBikes': 8, 'electricalRemovableBatteryBikes': 0}, 'capacity': 20}",
88,79,luxembourg,#00079-GARE CENTRALE,GARE CENTRALE - PLACE DE LA GARE (Quai n°1),"{'latitude': 49.6017, 'longitude': 6.1331}",False,False,OPEN,2022-04-19T08:46:52Z,True,False,,"{'availabilities': {'bikes': 3, 'stands': 16, 'mechanicalBikes': 0, 'electricalBikes': 5, 'electricalInternalBatteryBikes': 5, 'electricalRemovableBatteryBikes': 0}, 'capacity': 20}","{'availabilities': {'bikes': 3, 'stands': 16, 'mechanicalBikes': 0, 'electricalBikes': 5, 'electricalInternalBatteryBikes': 5, 'electricalRemovableBatteryBikes': 0}, 'capacity': 20}",
89,96,luxembourg,#00096-BERTRANGE - GARE,Rue de l'industrie/Rue Chemin de Fer/ Rue de Strassen,"{'latitude': 49.613161, 'longitude': 6.060382}",False,False,OPEN,2022-04-19T08:44:57Z,True,False,,"{'availabilities': {'bikes': 0, 'stands': 15, 'mechanicalBikes': 0, 'electricalBikes': 0, 'electricalInternalBatteryBikes': 0, 'electricalRemovableBatteryBikes': 0}, 'capacity': 15}","{'availabilities': {'bikes': 0, 'stands': 15, 'mechanicalBikes': 0, 'electricalBikes': 0, 'electricalInternalBatteryBikes': 0, 'electricalRemovableBatteryBikes': 0}, 'capacity': 15}",
90,26,luxembourg,#00026-HOLLERECHER PLAZ,HOLLERECHER PLAZ - PLACE SAINT PIERRE ET PAUL / RUE BAUDOUIN,"{'latitude': 49.598613, 'longitude': 6.117957}",False,False,OPEN,2022-04-19T08:43:15Z,True,False,,"{'availabilities': {'bikes': 7, 'stands': 17, 'mechanicalBikes': 0, 'electricalBikes': 7, 'electricalInternalBatteryBikes': 7, 'electricalRemovableBatteryBikes': 0}, 'capacity': 25}","{'availabilities': {'bikes': 7, 'stands': 17, 'mechanicalBikes': 0, 'electricalBikes': 7, 'electricalInternalBatteryBikes': 7, 'electricalRemovableBatteryBikes': 0}, 'capacity': 25}",
91,54,luxembourg,#00054-CLOCHE D' OR,CLOCHE D'OR - RUE JEAN PIRET ( DEVANT N° 3 ),"{'latitude': 49.583377, 'longitude': 6.115817}",False,False,OPEN,2022-04-19T08:45:43Z,True,False,,"{'availabilities': {'bikes': 12, 'stands': 8, 'mechanicalBikes': 0, 'electricalBikes': 12, 'electricalInternalBatteryBikes': 12, 'electricalRemovableBatteryBikes': 0}, 'capacity': 20}","{'availabilities': {'bikes': 12, 'stands': 8, 'mechanicalBikes': 0, 'electricalBikes': 12, 'electricalInternalBatteryBikes': 12, 'electricalRemovableBatteryBikes': 0}, 'capacity': 20}",
92,81,luxembourg,#00081-CARMEL,Allée du Carmel/Rue Paul Albrecht face Police,"{'latitude': 49.62019, 'longitude': 6.172682}",False,False,OPEN,2022-04-19T08:44:24Z,True,False,,"{'availabilities': {'bikes': 5, 'stands': 15, 'mechanicalBikes': 0, 'electricalBikes': 5, 'electricalInternalBatteryBikes': 5, 'electricalRemovableBatteryBikes': 0}, 'capacity': 20}","{'availabilities': {'bikes': 5, 'stands': 15, 'mechanicalBikes': 0, 'electricalBikes': 5, 'electricalInternalBatteryBikes': 5, 'electricalRemovableBatteryBikes': 0}, 'capacity': 20}",
93,116,luxembourg,#00116-CHARLY'S STATION,CHARLY'S STATION - RUE DE GRÜNEWALD / CHÂTEAU D'EAU À 2633 SENNINGERBERG,"{'latitude': 49.649823, 'longitude': 6.225796}",False,False,OPEN,2022-04-19T08:43:34Z,True,False,,"{'availabilities': {'bikes': 5, 'stands': 14, 'mechanicalBikes': 0, 'electricalBikes': 6, 'electricalInternalBatteryBikes': 6, 'electricalRemovableBatteryBikes': 0}, 'capacity': 20}","{'availabilities': {'bikes': 5, 'stands': 14, 'mechanicalBikes': 0, 'electricalBikes': 6, 'electricalInternalBatteryBikes': 6, 'electricalRemovableBatteryBikes': 0}, 'capacity': 20}",
94,70,luxembourg,#00070-GEMENG STROOSSEN,- GEMENG STROOSSEN - RUE DES ROMAINS,"{'latitude': 49.61909, 'longitude': 6.07227}",True,False,OPEN,2022-04-19T08:42:42Z,True,False,,"{'availabilities': {'bikes': 0, 'stands': 19, 'mechanicalBikes': 0, 'electricalBikes': 0, 'electricalInternalBatteryBikes': 0, 'electricalRemovableBatteryBikes': 0}, 'capacity': 20}","{'availabilities': {'bikes': 0, 'stands': 19, 'mechanicalBikes': 0, 'electricalBikes': 0, 'electricalInternalBatteryBikes': 0, 'electricalRemovableBatteryBikes': 0}, 'capacity': 20}",
95,9,luxembourg,#00009-CONVICT,CONVICT - PLACE DU FOYER,"{'latitude': 49.6059, 'longitude': 6.1199}",True,False,OPEN,2022-04-19T08:46:51Z,True,False,,"{'availabilities': {'bikes': 4, 'stands': 14, 'mechanicalBikes': 0, 'electricalBikes': 6, 'electricalInternalBatteryBikes': 6, 'electricalRemovableBatteryBikes': 0}, 'capacity': 20}","{'availabilities': {'bikes': 4, 'stands': 14, 'mechanicalBikes': 0, 'electricalBikes': 6, 'electricalInternalBatteryBikes': 6, 'electricalRemovableBatteryBikes': 0}, 'capacity': 20}",
96,43,luxembourg,#00043-LYCEE TECHNIQUE DE BONNEVOIE,LYCEE TECHNIQUE DE BONNEVOIE - RUE DU CIMETIERE ( DEVANT N° 110 ),"{'latitude': 49.5911, 'longitude': 6.1416}",False,False,OPEN,2022-04-19T08:46:56Z,True,False,,"{'availabilities': {'bikes': 0, 'stands': 20, 'mechanicalBikes': 0, 'electricalBikes': 0, 'electricalInternalBatteryBikes': 0, 'electricalRemovableBatteryBikes': 0}, 'capacity': 20}","{'availabilities': {'bikes': 0, 'stands': 20, 'mechanicalBikes': 0, 'electricalBikes': 0, 'electricalInternalBatteryBikes': 0, 'electricalRemovableBatteryBikes': 0}, 'capacity': 20}",
97,111,luxembourg,#00111-HALL SPORTIF NICOLAS FRANTZ,HALL SPORTIF NICOLAS FRANTZ - RUE DE BERTRANGE / HALL SPORTIF NICOLAS FRANTZ,"{'latitude': 49.623154, 'longitude': 6.024879}",False,False,OPEN,2022-04-19T08:45:46Z,True,False,,"{'availabilities': {'bikes': 3, 'stands': 16, 'mechanicalBikes': 0, 'electricalBikes': 3, 'electricalInternalBatteryBikes': 3, 'electricalRemovableBatteryBikes': 0}, 'capacity': 20}","{'availabilities': {'bikes': 3, 'stands': 16, 'mechanicalBikes': 0, 'electricalBikes': 3, 'electricalInternalBatteryBikes': 3, 'electricalRemovableBatteryBikes': 0}, 'capacity': 20}",
98,59,luxembourg,#00059-ST HUBERT,ST HUBERT - RUE DE MERL 147 / RUE ST HUBERT,"{'latitude': 49.60289, 'longitude': 6.09322}",True,False,OPEN,2022-04-19T08:45:32Z,True,False,,"{'availabilities': {'bikes': 9, 'stands': 11, 'mechanicalBikes': 0, 'electricalBikes': 9, 'electricalInternalBatteryBikes': 9, 'electricalRemovableBatteryBikes': 0}, 'capacity': 20}","{'availabilities': {'bikes': 9, 'stands': 11, 'mechanicalBikes': 0, 'electricalBikes': 9, 'electricalInternalBatteryBikes': 9, 'electricalRemovableBatteryBikes': 0}, 'capacity': 20}",
99,69,luxembourg,#00069-UM REIMERWEE,UM REIMERWEE - RUE DU KIEM,"{'latitude': 49.61769, 'longitude': 6.08276}",False,False,OPEN,2022-04-19T08:43:41Z,True,False,,"{'availabilities': {'bikes': 3, 'stands': 17, 'mechanicalBikes': 0, 'electricalBikes': 3, 'electricalInternalBatteryBikes': 3, 'electricalRemovableBatteryBikes': 0}, 'capacity': 20}","{'availabilities': {'bikes': 3, 'stands': 17, 'mechanicalBikes': 0, 'electricalBikes': 3, 'electricalInternalBatteryBikes': 3, 'electricalRemovableBatteryBikes': 0}, 'capacity': 20}",
100,74,luxembourg,#00074-SAINTE CUNEGONDE,SAINTE CUNEGONDE - PLACE STE CUNEGONDE,"{'latitude': 49.6146, 'longitude': 6.14283}",False,False,OPEN,2022-04-19T08:42:40Z,True,False,,"{'availabilities': {'bikes': 12, 'stands': 3, 'mechanicalBikes': 0, 'electricalBikes': 12, 'electricalInternalBatteryBikes': 12, 'electricalRemovableBatteryBikes': 0}, 'capacity': 15}","{'availabilities': {'bikes': 12, 'stands': 3, 'mechanicalBikes': 0, 'electricalBikes': 12, 'electricalInternalBatteryBikes': 12, 'electricalRemovableBatteryBikes': 0}, 'capacity': 15}",
101,18,luxembourg,#00018-CAMPUS LAMPERTSBIERG,CAMPUS LAMPERTSBIERG - RUE DE LA FAIENCERIE ( DEVANT N° 151 ),"{'latitude': 49.6219, 'longitude': 6.1118}",False,False,OPEN,2022-04-19T08:45:44Z,True,False,,"{'availabilities': {'bikes': 17, 'stands': 2, 'mechanicalBikes': 0, 'electricalBikes': 17, 'electricalInternalBatteryBikes': 17, 'electricalRemovableBatteryBikes': 0}, 'capacity': 19}","{'availabilities': {'bikes': 17, 'stands': 2, 'mechanicalBikes': 0, 'electricalBikes': 17, 'electricalInternalBatteryBikes': 17, 'electricalRemovableBatteryBikes': 0}, 'capacity': 19}",
102,3,luxembourg,#00003-STROOSSBUERGER PLAZ,STROOSSBUERGER PLAZ - PLACE DE STRASBOURG ( FACE N° 41 ),"{'latitude': 49.600541, 'longitude': 6.128376}",False,False,OPEN,2022-04-19T08:47:05Z,True,False,,"{'availabilities': {'bikes': 1, 'stands': 18, 'mechanicalBikes': 0, 'electricalBikes': 1, 'electricalInternalBatteryBikes': 1, 'electricalRemovableBatteryBikes': 0}, 'capacity': 20}","{'availabilities': {'bikes': 1, 'stands': 18, 'mechanicalBikes': 0, 'electricalBikes': 1, 'electricalInternalBatteryBikes': 1, 'electricalRemovableBatteryBikes': 0}, 'capacity': 20}",
103,60,luxembourg,#00060-BOCH,BOCH - RUE J-F BOCH,"{'latitude': 49.61925, 'longitude': 6.10842}",False,False,OPEN,2022-04-19T08:47:12Z,True,False,,"{'availabilities': {'bikes': 8, 'stands': 12, 'mechanicalBikes': 0, 'electricalBikes': 8, 'electricalInternalBatteryBikes': 8, 'electricalRemovableBatteryBikes': 0}, 'capacity': 20}","{'availabilities': {'bikes': 8, 'stands': 12, 'mechanicalBikes': 0, 'electricalBikes': 8, 'electricalInternalBatteryBikes': 8, 'electricalRemovableBatteryBikes': 0}, 'capacity': 20}",
104,107,luxembourg,#00107-GARE,GARE - RUE DE LA GARE N°166,"{'latitude': 49.586736, 'longitude': 6.05966}",False,False,OPEN,2022-04-19T08:44:45Z,True,False,,"{'availabilities': {'bikes': 9, 'stands': 11, 'mechanicalBikes': 0, 'electricalBikes': 9, 'electricalInternalBatteryBikes': 9, 'electricalRemovableBatteryBikes': 0}, 'capacity': 20}","{'availabilities': {'bikes': 9, 'stands': 11, 'mechanicalBikes': 0, 'electricalBikes': 9, 'electricalInternalBatteryBikes': 9, 'electricalRemovableBatteryBikes': 0}, 'capacity': 20}",
105,66,luxembourg,#00066-BEIM TENNIS,BEIM TENNIS - RUE DES SCILLAS 55/BANQUE LUXEMBOURG,"{'latitude': 49.579231, 'longitude': 6.134018}",False,False,OPEN,2022-04-19T08:44:18Z,True,False,,"{'availabilities': {'bikes': 5, 'stands': 15, 'mechanicalBikes': 0, 'electricalBikes': 6, 'electricalInternalBatteryBikes': 6, 'electricalRemovableBatteryBikes': 0}, 'capacity': 20}","{'availabilities': {'bikes': 5, 'stands': 15, 'mechanicalBikes': 0, 'electricalBikes': 6, 'electricalInternalBatteryBikes': 6, 'electricalRemovableBatteryBikes': 0}, 'capacity': 20}",
106,40,luxembourg,#00040-GLACIS KAPELL,GLACIS KAPELL - BOULEVARD DE LA FOIRE ( DEVANT N° 21 ),"{'latitude': 49.6147, 'longitude': 6.1211}",False,False,OPEN,2022-04-19T08:43:59Z,True,False,,"{'availabilities': {'bikes': 6, 'stands': 8, 'mechanicalBikes': 0, 'electricalBikes': 7, 'electricalInternalBatteryBikes': 7, 'electricalRemovableBatteryBikes': 0}, 'capacity': 15}","{'availabilities': {'bikes': 6, 'stands': 8, 'mechanicalBikes': 0, 'electricalBikes': 7, 'electricalInternalBatteryBikes': 7, 'electricalRemovableBatteryBikes': 0}, 'capacity': 15}",
107,32,luxembourg,#00032-PISCINE OLYMPIQUE,PISCINE OLYMPIQUE - RUE LEON HENGEN,"{'latitude': 49.623901, 'longitude': 6.150013}",False,False,OPEN,2022-04-19T08:47:02Z,True,False,,"{'availabilities': {'bikes': 0, 'stands': 20, 'mechanicalBikes': 0, 'electricalBikes': 0, 'electricalInternalBatteryBikes': 0, 'electricalRemovableBatteryBikes': 0}, 'capacity': 20}","{'availabilities': {'bikes': 0, 'stands': 20, 'mechanicalBikes': 0, 'electricalBikes': 0, 'electricalInternalBatteryBikes': 0, 'electricalRemovableBatteryBikes': 0}, 'capacity': 20}",
108,110,luxembourg,#00110-ROND-POINT GASSECHTBIERG,ROND-POINT GASSECHTBIERG - ROUTE D'ARLON / RUE DE LA LIBÉRATION,"{'latitude': 49.627159, 'longitude': 6.031948}",False,False,OPEN,2022-04-19T08:46:07Z,True,False,,"{'availabilities': {'bikes': 20, 'stands': 0, 'mechanicalBikes': 0, 'electricalBikes': 20, 'electricalInternalBatteryBikes': 20, 'electricalRemovableBatteryBikes': 0}, 'capacity': 20}","{'availabilities': {'bikes': 20, 'stands': 0, 'mechanicalBikes': 0, 'electricalBikes': 20, 'electricalInternalBatteryBikes': 20, 'electricalRemovableBatteryBikes': 0}, 'capacity': 20}",
109,21,luxembourg,#00021-JEAN MONNET,JEAN MONNET - BOULEVARD KONRAD ADENAUER / RUE ERASME,"{'latitude': 49.625714, 'longitude': 6.148347}",False,False,OPEN,2022-04-19T08:45:25Z,True,False,,"{'availabilities': {'bikes': 1, 'stands': 19, 'mechanicalBikes': 0, 'electricalBikes': 1, 'electricalInternalBatteryBikes': 1, 'electricalRemovableBatteryBikes': 0}, 'capacity': 20}","{'availabilities': {'bikes': 1, 'stands': 19, 'mechanicalBikes': 0, 'electricalBikes': 1, 'electricalInternalBatteryBikes': 1, 'electricalRemovableBatteryBikes': 0}, 'capacity': 20}",
110,93,luxembourg,#00093-GODCHAUX (BONNEVOIE),Rue Auguste Charles/Rue Godchaux,"{'latitude': 49.601652, 'longitude': 6.145533}",False,False,OPEN,2022-04-19T08:45:31Z,True,False,,"{'availabilities': {'bikes': 11, 'stands': 8, 'mechanicalBikes': 0, 'electricalBikes': 12, 'electricalInternalBatteryBikes': 12, 'electricalRemovableBatteryBikes': 0}, 'capacity': 20}","{'availabilities': {'bikes': 11, 'stands': 8, 'mechanicalBikes': 0, 'electricalBikes': 12, 'electricalInternalBatteryBikes': 12, 'electricalRemovableBatteryBikes': 0}, 'capacity': 20}",
111,42,luxembourg,#00042-SQUARE ANDRE,SQUARE ANDRE - SQUARE EDOUARD ANDRE ( DEVANT N° 1 ),"{'latitude': 49.6238, 'longitude': 6.1188}",False,False,OPEN,2022-04-19T08:42:38Z,True,False,,"{'availabilities': {'bikes': 8, 'stands': 11, 'mechanicalBikes': 0, 'electricalBikes': 8, 'electricalInternalBatteryBikes': 8, 'electricalRemovableBatteryBikes': 0}, 'capacity': 20}","{'availabilities': {'bikes': 8, 'stands': 11, 'mechanicalBikes': 0, 'electricalBikes': 8, 'electricalInternalBatteryBikes': 8, 'electricalRemovableBatteryBikes': 0}, 'capacity': 20}",
112,100,luxembourg,#00100-FORT NIEDERGRÜNEWALD,FORT NIEDERGRÜNEWALD - RUE DU FORT NIEDERGRÜNEWALD/KENNEDY,"{'latitude': 49.619439, 'longitude': 6.140894}",False,False,OPEN,2022-04-19T08:47:03Z,True,False,,"{'availabilities': {'bikes': 4, 'stands': 16, 'mechanicalBikes': 0, 'electricalBikes': 4, 'electricalInternalBatteryBikes': 4, 'electricalRemovableBatteryBikes': 0}, 'capacity': 20}","{'availabilities': {'bikes': 4, 'stands': 16, 'mechanicalBikes': 0, 'electricalBikes': 4, 'electricalInternalBatteryBikes': 4, 'electricalRemovableBatteryBikes': 0}, 'capacity': 20}",
113,64,luxembourg,#00064-GRENIER,GRENIER - RUE EDOUARD GRENIER,"{'latitude': 49.59383, 'longitude': 6.14327}",False,False,OPEN,2022-04-19T08:45:22Z,True,False,,"{'availabilities': {'bikes': 0, 'stands': 19, 'mechanicalBikes': 0, 'electricalBikes': 0, 'electricalInternalBatteryBikes': 0, 'electricalRemovableBatteryBikes': 0}, 'capacity': 20}","{'availabilities': {'bikes': 0, 'stands': 19, 'mechanicalBikes': 0, 'electricalBikes': 0, 'electricalInternalBatteryBikes': 0, 'electricalRemovableBatteryBikes': 0}, 'capacity': 20}",
114,46,luxembourg,#00046-LONKECHER STROOSS,LONKECHER STROOSS - ROUTE DE LONGWY ( DEVANT N° 241 ),"{'latitude': 49.60563, 'longitude': 6.10003}",False,False,OPEN,2022-04-19T08:43:21Z,True,False,,"{'availabilities': {'bikes': 1, 'stands': 14, 'mechanicalBikes': 0, 'electricalBikes': 1, 'electricalInternalBatteryBikes': 1, 'electricalRemovableBatteryBikes': 0}, 'capacity': 15}","{'availabilities': {'bikes': 1, 'stands': 14, 'mechanicalBikes': 0, 'electricalBikes': 1, 'electricalInternalBatteryBikes': 1, 'electricalRemovableBatteryBikes': 0}, 'capacity': 15}",
115,61,luxembourg,#00061-FRIEDEN,FRIEDEN - BVD PIERRE FRIEDEN,"{'latitude': 49.637327, 'longitude': 6.164573}",False,False,OPEN,2022-04-19T08:42:18Z,True,False,,"{'availabilities': {'bikes': 0, 'stands': 19, 'mechanicalBikes': 0, 'electricalBikes': 1, 'electricalInternalBatteryBikes': 1, 'electricalRemovableBatteryBikes': 0}, 'capacity': 20}","{'availabilities': {'bikes': 0, 'stands': 19, 'mechanicalBikes': 0, 'electricalBikes': 1, 'electricalInternalBatteryBikes': 1, 'electricalRemovableBatteryBikes': 0}, 'capacity': 20}",
